iter	Passed	Remaining
5046	290701	285287
5047	290754	285224
5048	290810	285166
5049	290871	285111
5050	290926	285051
5051	290981	284991
5052	291037	284931
5053	291089	284868
5054	291143	284808
5055	291196	284746
5056	291254	284688
5057	291312	284631
5058	291365	284569
5059	291420	284509
5060	291476	284449
5061	291528	284387
5062	291599	284342
5063	291662	284290
5064	291720	284232
5065	291773	284171
5066	291831	284113
5067	291890	284058
5068	291963	284014
5069	292019	283955
5070	292076	283897
5071	292151	283857
5072	292220	283810
5073	292282	283757
5074	292335	283695
5075	292387	283631
5076	292444	283574
5077	292507	283521
5078	292557	283456
5079	292606	283390
5080	292663	283332
5081	292713	283267
5082	292761	283200
5083	292809	283133
5084	292880	283089
5085	292952	283044
5086	293017	282994
5087	293085	282947
5088	293137	282884
5089	293187	282819
5090	293235	282752
5091	293288	282690
5092	293355	282641
5093	293421	282592
5094	293470	282526
5095	293526	282467
5096	293588	282413
5097	293641	282352
5098	293694	282290
5099	293745	282226
5100	293801	282166
5101	293863	282113
5102	293920	282055
5103	293993	282012
5104	294046	281950
5105	294109	281898
5106	294166	281840
5107	294224	281782
5108	294275	281718
5109	294329	281657
5110	294386	281599
5111	294441	281539
5112	294502	281485
5113	294557	281425
5114	294617	281369
5115	294676	281313
5116	294731	281253
5117	294788	281194
5118	294858	281149
5119	294913	281089
5120	294971	281031
5121	295055	281000
5122	295161	280988
5123	295244	280955
5124	295309	280903
5125	295364	280844
5126	295413	280777
5127	295473	280722
5128	295538	280672
5129	295588	280607
5130	295639	280543
5131	295686	280476
5132	295745	280419
5133	295818	280376
5134	295891	280333
5135	295957	280283
5136	296007	280218
5137	296057	280153
5138	296122	280103
5139	296177	280043
5140	296237	279987
5141	296284	279920
5142	296341	279862
5143	296399	279804
5144	296458	279748
5145	296510	279685
5146	296561	279621
5147	296617	279562
5148	296675	279505
5149	296730	279445
5150	296786	279386
5151	296842	279327
5152	296903	279272
5153	296961	279215
5154	297028	279166
5155	297094	279116
5156	297151	279058
5157	297205	278997
5158	297255	278933
5159	297313	278875
5160	297368	278815
5161	297425	278756
5162	297492	278707
5163	297555	278655
5164	297619	278604
5165	297674	278543
5166	297732	278486
5167	297786	278425
5168	297846	278370
5169	297905	278313
5170	297960	278254
5171	298025	278203
5172	298101	278162
5173	298170	278115
5174	298234	278063
5175	298293	278007
5176	298343	277942
5177	298392	277876
5178	298441	277811
5179	298494	277749
5180	298566	277705
5181	298628	277652
5182	298693	277600
5183	298760	277552
5184	298840	277515
5185	298908	277467
5186	298974	277417
5187	299033	277361
5188	299085	277297
5189	299146	277243
5190	299201	277183
5191	299256	277123
5192	299310	277062
5193	299368	277005
5194	299427	276948
5195	299481	276887
5196	299537	276828
5197	299640	276812
5198	299715	276771
5199	299773	276714
5200	299839	276664
5201	299891	276600
5202	299943	276538
5203	299997	276477
5204	300056	276420
5205	300108	276358
5206	300164	276299
5207	300219	276239
5208	300281	276185
5209	300333	276122
5210	300386	276060
5211	300449	276007
5212	300523	275965
5213	300590	275916
5214	300645	275856
5215	300709	275804
5216	300766	275745
5217	300832	275696
5218	300896	275644
5219	300959	275591
5220	301017	275533
5221	301086	275487
5222	301154	275438
5223	301219	275387
5224	301269	275322
5225	301315	275254
5226	301364	275188
5227	301434	275142
5228	301491	275084
5229	301542	275020
5230	301591	274954
5231	301638	274887
5232	301691	274826
5233	301739	274759
5234	301806	274710
5235	301881	274668
5236	301954	274624
5237	302014	274569
5238	302064	274504
5239	302129	274453
5240	302202	274410
5241	302252	274345
5242	302301	274279
5243	302359	274222
5244	302421	274168
5245	302473	274106
5246	302530	274047
5247	302582	273984
5248	302641	273927
5249	302692	273864
5250	302744	273801
5251	302803	273745
5252	302860	273687
5253	302912	273624
5254	302966	273563
5255	303019	273501
5256	303079	273446
5257	303132	273384
5258	303182	273319
5259	303238	273260
5260	303301	273207
5261	303357	273148
5262	303414	273090
5263	303476	273036
5264	303538	272982
5265	303597	272926
5266	303655	272869
5267	303719	272817
5268	303780	272762
5269	303836	272703
5270	303891	272642
5271	303949	272585
5272	304010	272531
5273	304109	272510
5274	304222	272502
5275	304281	272446
5276	304331	272381
5277	304379	272315
5278	304441	272261
5279	304505	272209
5280	304552	272142
5281	304601	272076
5282	304649	272010
5283	304708	271954
5284	304762	271892
5285	304815	271831
5286	304866	271767
5287	304929	271715
5288	304992	271661
5289	305059	271612
5290	305125	271562
5291	305178	271500
5292	305232	271439
5293	305280	271373
5294	305336	271314
5295	305409	271269
5296	305458	271205
5297	305505	271137
5298	305558	271076
5299	305621	271023
5300	305674	270960
5301	305730	270901
5302	305787	270843
5303	305844	270785
5304	305902	270727
5305	305953	270664
5306	306014	270609
5307	306077	270556
5308	306141	270504
5309	306196	270445
5310	306255	270388
5311	306311	270329
5312	306365	270267
5313	306427	270214
5314	306481	270153
5315	306540	270096
5316	306596	270038
5317	306651	269977
5318	306709	269920
5319	306768	269864
5320	306831	269811
5321	306888	269752
5322	306949	269697
5323	307017	269649
5324	307082	269598
5325	307153	269552
5326	307211	269494
5327	307261	269430
5328	307309	269364
5329	307372	269311
5330	307433	269256
5331	307494	269201
5332	307547	269140
5333	307597	269075
5334	307645	269009
5335	307698	268947
5336	307748	268883
5337	307796	268817
5338	307845	268752
5339	307906	268697
5340	307976	268650
5341	308040	268598
5342	308109	268550
5343	308162	268488
5344	308212	268424
5345	308280	268375
5346	308331	268312
5347	308385	268251
5348	308435	268187
5349	308492	268129
5350	308550	268071
5351	308643	268044
5352	308724	268007
5353	308782	267950
5354	308852	267902
5355	308908	267843
5356	308963	267783
5357	309022	267726
5358	309073	267663
5359	309128	267603
5360	309181	267541
5361	309235	267480
5362	309293	267424
5363	309349	267364
5364	309410	267309
5365	309462	267247
5366	309521	267190
5367	309582	267135
5368	309638	267076
5369	309693	267016
5370	309753	266961
5371	309813	266905
5372	309869	266846
5373	309924	266786
5374	309995	266740
5375	310062	266690
5376	310132	266643
5377	310189	266584
5378	310254	266533
5379	310302	266468
5380	310362	266412
5381	310425	266359
5382	310475	266294
5383	310528	266233
5384	310580	266170
5385	310641	266116
5386	310711	266069
5387	310785	266024
5388	310846	265970
5389	310894	265904
5390	310953	265847
5391	311017	265795
5392	311065	265729
5393	311114	265664
5394	311169	265604
5395	311232	265550
5396	311286	265490
5397	311338	265428
5398	311399	265372
5399	311453	265312
5400	311508	265251
5401	311561	265190
5402	311617	265131
5403	311688	265085
5404	311744	265026
5405	311799	264966
5406	311853	264905
5407	311908	264845
5408	311962	264784
5409	312014	264722
5410	312066	264659
5411	312124	264602
5412	312174	264538
5413	312231	264479
5414	312283	264417
5415	312344	264362
5416	312404	264306
5417	312460	264247
5418	312519	264191
5419	312577	264133
5420	312634	264075
5421	312687	264013
5422	312746	263957
5423	312807	263902
5424	312862	263842
5425	312918	263783
5426	313004	263750
5427	313074	263702
5428	313145	263655
5429	313197	263593
5430	313283	263559
5431	313369	263525
5432	313443	263481
5433	313513	263434
5434	313585	263388
5435	313660	263345
5436	313738	263304
5437	313797	263248
5438	313850	263186
5439	313918	263137
5440	313972	263077
5441	314022	263012
5442	314078	262953
5443	314133	262893
5444	314190	262835
5445	314249	262779
5446	314306	262720
5447	314365	262663
5448	314420	262604
5449	314487	262554
5450	314541	262493
5451	314594	262431
5452	314656	262377
5453	314717	262321
5454	314772	262262
5455	314822	262198
5456	314875	262136
5457	314932	262078
5458	314985	262017
5459	315042	261958
5460	315098	261899
5461	315157	261842
5462	315217	261786
5463	315269	261724
5464	315334	261672
5465	315391	261614
5466	315461	261567
5467	315518	261508
5468	315582	261456
5469	315640	261399
5470	315700	261342
5471	315758	261285
5472	315815	261227
5473	315883	261178
5474	315944	261122
5475	316010	261072
5476	316083	261027
5477	316143	260970
5478	316193	260907
5479	316242	260842
5480	316290	260776
5481	316356	260725
5482	316421	260673
5483	316481	260618
5484	316548	260568
5485	316625	260526
5486	316688	260472
5487	316739	260409
5488	316787	260344
5489	316857	260296
5490	316911	260235
5491	316964	260174
5492	317014	260110
5493	317068	260049
5494	317130	259995
5495	317189	259938
5496	317242	259876
5497	317299	259818
5498	317365	259767
5499	317416	259704
5500	317471	259644
5501	317524	259583
5502	317581	259524
5503	317632	259461
5504	317689	259403
5505	317775	259368
5506	317860	259333
5507	317917	259274
5508	317969	259212
5509	318027	259155
5510	318080	259093
5511	318132	259030
5512	318186	258969
5513	318237	258907
5514	318311	258862
5515	318375	258810
5516	318435	258754
5517	318496	258698
5518	318555	258642
5519	318608	258581
5520	318661	258519
5521	318724	258465
5522	318791	258415
5523	318849	258357
5524	318906	258299
5525	318978	258253
5526	319045	258203
5527	319105	258147
5528	319158	258086
5529	319207	258020
5530	319257	257957
5531	319306	257892
5532	319366	257836
5533	319437	257789
5534	319502	257737
5535	319570	257688
5536	319636	257637
5537	319709	257591
5538	319760	257528
5539	319827	257478
5540	319884	257420
5541	319933	257355
5542	319989	257296
5543	320045	257237
5544	320100	257177
5545	320158	257120
5546	320223	257067
5547	320280	257009
5548	320335	256949
5549	320394	256893
5550	320449	256832
5551	320500	256769
5552	320554	256709
5553	320606	256647
5554	320670	256594
5555	320721	256531
5556	320773	256468
5557	320828	256408
5558	320883	256349
5559	320935	256286
5560	320990	256226
5561	321044	256165
5562	321107	256112
5563	321163	256053
5564	321214	255990
5565	321273	255933
5566	321337	255880
5567	321395	255823
5568	321449	255762
5569	321505	255703
5570	321568	255649
5571	321619	255586
5572	321685	255535
5573	321743	255478
5574	321802	255421
5575	321856	255361
5576	321919	255307
5577	322002	255270
5578	322074	255223
5579	322129	255163
5580	322175	255096
5581	322244	255047
5582	322328	255010
5583	322412	254974
5584	322492	254933
5585	322558	254882
5586	322632	254837
5587	322702	254789
5588	322753	254726
5589	322817	254673
5590	322914	254646
5591	322987	254600
5592	323046	254543
5593	323101	254484
5594	323158	254426
5595	323227	254376
5596	323278	254314
5597	323335	254255
5598	323398	254201
5599	323448	254137
5600	323533	254101
5601	323599	254050
5602	323674	254006
5603	323729	253946
5604	323789	253890
5605	323849	253834
5606	323903	253773
5607	323959	253714
5608	324011	253651
5609	324066	253592
5610	324117	253529
5611	324173	253469
5612	324227	253409
5613	324285	253351
5614	324344	253294
5615	324449	253274
5616	324519	253225
5617	324575	253166
5618	324638	253112
5619	324697	253056
5620	324757	252999
5621	324815	252942
5622	324878	252888
5623	324948	252840
5624	325016	252790
5625	325083	252739
5626	325136	252678
5627	325190	252617
5628	325243	252555
5629	325315	252509
5630	325368	252448
5631	325418	252384
5632	325473	252324
5633	325524	252261
5634	325592	252211
5635	325662	252163
5636	325733	252115
5637	325816	252077
5638	325870	252016
5639	325919	251951
5640	325977	251894
5641	326045	251844
5642	326093	251778
5643	326141	251713
5644	326197	251654
5645	326255	251596
5646	326312	251538
5647	326364	251476
5648	326418	251415
5649	326477	251358
5650	326532	251298
5651	326613	251259
5652	326707	251229
5653	326771	251176
5654	326832	251120
5655	326888	251061
5656	326944	251002
5657	327006	250947
5658	327070	250894
5659	327134	250841
5660	327197	250787
5661	327262	250735
5662	327327	250683
5663	327387	250627
5664	327453	250575
5665	327510	250516
5666	327565	250457
5667	327625	250401
5668	327683	250343
5669	327743	250287
5670	327797	250226
5671	327856	250169
5672	327929	250123
5673	327999	250074
5674	328065	250023
5675	328119	249962
5676	328172	249901
5677	328222	249837
5678	328291	249788
5679	328342	249725
5680	328392	249661
5681	328445	249599
5682	328496	249536
5683	328544	249471
5684	328594	249407
5685	328657	249354
5686	328705	249288
5687	328755	249225
5688	328813	249167
5689	328884	249120
5690	328954	249071
5691	329018	249018
5692	329066	248953
5693	329123	248894
5694	329193	248845
5695	329243	248782
5696	329294	248719
5697	329341	248653
5698	329403	248598
5699	329461	248541
5700	329518	248482
5701	329580	248428
5702	329642	248373
5703	329699	248314
5704	329751	248252
5705	329806	248193
5706	329863	248134
5707	329916	248073
5708	329970	248012
5709	330022	247950
5710	330091	247900
5711	330149	247843
5712	330203	247782
5713	330267	247729
5714	330331	247676
5715	330400	247626
5716	330458	247569
5717	330524	247517
5718	330582	247459
5719	330641	247403
5720	330700	247346
5721	330756	247286
5722	330816	247230
5723	330875	247173
5724	330944	247124
5725	331043	247097
5726	331128	247060
5727	331185	247001
5728	331236	246938
5729	331309	246891
5730	331364	246832
5731	331413	246767
5732	331460	246701
5733	331509	246637
5734	331571	246582
5735	331623	246520
5736	331673	246456
5737	331720	246391
5738	331776	246331
5739	331844	246281
5740	331912	246231
5741	331986	246185
5742	332044	246128
5743	332110	246076
5744	332190	246034
5745	332249	245977
5746	332304	245917
5747	332380	245873
5748	332462	245833
5749	332543	245793
5750	332636	245761
5751	332725	245726
5752	332799	245680
5753	332880	245639
5754	332957	245596
5755	333026	245546
5756	333106	245504
5757	333214	245483
5758	333314	245456
5759	333391	245413
5760	333460	245363
5761	333528	245313
5762	333599	245264
5763	333666	245213
5764	333735	245164
5765	333796	245108
5766	333867	245059
5767	333945	245016
5768	334020	244971
5769	334085	244918
5770	334141	244859
5771	334201	244802
5772	334280	244760
5773	334363	244721
5774	334430	244669
5775	334506	244625
5776	334592	244588
5777	334683	244554
5778	334742	244496
5779	334800	244439
5780	334887	244402
5781	334942	244342
5782	335001	244284
5783	335070	244235
5784	335142	244187
5785	335200	244129
5786	335258	244072
5787	335315	244013
5788	335371	243953
5789	335428	243895
5790	335481	243833
5791	335533	243771
5792	335621	243735
5793	335708	243698
5794	335771	243644
5795	335825	243583
5796	335885	243527
5797	335937	243464
5798	335996	243407
5799	336050	243346
5800	336102	243284
5801	336172	243235
5802	336233	243179
5803	336290	243121
5804	336351	243065
5805	336411	243009
5806	336467	242949
5807	336521	242888
5808	336581	242832
5809	336644	242778
5810	336702	242720
5811	336756	242659
5812	336829	242612
5813	336897	242561
5814	336962	242508
5815	337019	242449
5816	337069	242386
5817	337118	242322
5818	337181	242267
5819	337239	242209
5820	337289	242146
5821	337344	242086
5822	337394	242022
5823	337461	241970
5824	337532	241922
5825	337619	241885
5826	337676	241826
5827	337725	241762
5828	337786	241706
5829	337852	241654
5830	337899	241588
5831	337948	241523
5832	338004	241464
5833	338062	241407
5834	338117	241346
5835	338171	241286
5836	338223	241223
5837	338286	241169
5838	338340	241108
5839	338391	241045
5840	338445	240985
5841	338500	240925
5842	338557	240866
5843	338611	240805
5844	338665	240744
5845	338736	240696
5846	338790	240635
5847	338847	240576
5848	338901	240516
5849	338956	240456
5850	339010	240395
5851	339063	240333
5852	339118	240273
5853	339177	240217
5854	339235	240159
5855	339291	240099
5856	339348	240040
5857	339409	239985
5858	339465	239926
5859	339520	239866
5860	339579	239808
5861	339638	239751
5862	339696	239693
5863	339750	239633
5864	339819	239583
5865	339887	239532
5866	339954	239480
5867	340008	239419
5868	340064	239360
5869	340163	239331
5870	340254	239296
5871	340327	239248
5872	340392	239196
5873	340457	239143
5874	340527	239094
5875	340589	239038
5876	340637	238973
5877	340703	238921
5878	340761	238863
5879	340812	238800
5880	340864	238738
5881	340920	238679
5882	340977	238620
5883	341030	238558
5884	341089	238501
5885	341147	238443
5886	341211	238390
5887	341270	238333
5888	341320	238269
5889	341372	238207
5890	341432	238150
5891	341488	238091
5892	341552	238037
5893	341603	237975
5894	341659	237915
5895	341714	237855
5896	341770	237796
5897	341825	237736
5898	341876	237673
5899	341930	237612
5900	341996	237560
5901	342048	237498
5902	342103	237438
5903	342159	237378
5904	342225	237326
5905	342277	237264
5906	342332	237204
5907	342393	237148
5908	342455	237093
5909	342510	237033
5910	342567	236974
5911	342623	236915
5912	342684	236859
5913	342743	236802
5914	342817	236755
5915	342890	236707
5916	342962	236659
5917	343013	236596
5918	343062	236532
5919	343111	236468
5920	343182	236419
5921	343237	236359
5922	343286	236295
5923	343346	236239
5924	343423	236193
5925	343491	236143
5926	343561	236093
5927	343615	236032
5928	343664	235968
5929	343731	235916
5930	343803	235868
5931	343852	235804
5932	343901	235740
5933	343956	235679
5934	344012	235620
5935	344065	235559
5936	344117	235497
5937	344177	235440
5938	344233	235381
5939	344289	235322
5940	344349	235265
5941	344402	235204
5942	344471	235154
5943	344579	235130
5944	344649	235080
5945	344702	235019
5946	344771	234968
5947	344825	234907
5948	344875	234844
5949	344932	234785
5950	344987	234725
5951	345038	234663
5952	345089	234600
5953	345152	234545
5954	345215	234491
5955	345273	234433
5956	345350	234388
5957	345450	234359
5958	345533	234317
5959	345604	234268
5960	345666	234213
5961	345726	234156
5962	345794	234105
5963	345860	234053
5964	345940	234010
5965	346001	233953
5966	346054	233892
5967	346101	233827
5968	346170	233777
5969	346232	233721
5970	346285	233659
5971	346345	233603
5972	346421	233557
5973	346497	233512
5974	346571	233464
5975	346623	233402
5976	346680	233343
5977	346748	233292
5978	346803	233232
5979	346857	233171
5980	346913	233112
5981	346969	233052
5982	347026	232994
5983	347079	232933
5984	347135	232873
5985	347190	232813
5986	347243	232752
5987	347303	232695
5988	347359	232636
5989	347413	232575
5990	347466	232514
5991	347523	232455
5992	347584	232399
5993	347642	232341
5994	347698	232282
5995	347752	232221
5996	347813	232165
5997	347868	232105
5998	347920	232043
5999	347978	231985
6000	348050	231936
6001	348110	231880
6002	348176	231827
6003	348244	231776
6004	348310	231723
6005	348381	231674
6006	348458	231628
6007	348532	231581
6008	348598	231528
6009	348659	231472
6010	348729	231422
6011	348806	231376
6012	348925	231359
6013	349029	231332
6014	349094	231278
6015	349154	231221
6016	349219	231168
6017	349304	231128
6018	349357	231067
6019	349425	231015
6020	349508	230973
6021	349606	230942
6022	349686	230898
6023	349740	230838
6024	349799	230780
6025	349863	230726
6026	349935	230677
6027	349998	230623
6028	350055	230564
6029	350126	230514
6030	350197	230464
6031	350273	230418
6032	350332	230360
6033	350393	230304
6034	350451	230247
6035	350524	230198
6036	350591	230146
6037	350655	230092
6038	350720	230038
6039	350783	229983
6040	350848	229930
6041	350913	229876
6042	350979	229824
6043	351042	229769
6044	351106	229715
6045	351173	229662
6046	351234	229606
6047	351308	229558
6048	351367	229501
6049	351430	229446
6050	351488	229388
6051	351558	229337
6052	351621	229282
6053	351683	229227
6054	351749	229174
6055	351844	229140
6056	351920	229093
6057	351984	229039
6058	352040	228980
6059	352098	228922
6060	352166	228870
6061	352235	228819
6062	352292	228760
6063	352355	228705
6064	352410	228645
6065	352495	228604
6066	352584	228566
6067	352674	228529
6068	352748	228481
6069	352808	228424
6070	352882	228376
6071	352948	228323
6072	353001	228262
6073	353079	228217
6074	353140	228160
6075	353209	228109
6076	353269	228052
6077	353335	227999
6078	353399	227945
6079	353459	227888
6080	353579	227870
6081	353672	227834
6082	353739	227782
6083	353801	227726
6084	353866	227672
6085	353928	227616
6086	353987	227559
6087	354052	227505
6088	354117	227451
6089	354181	227397
6090	354247	227344
6091	354317	227293
6092	354389	227244
6093	354453	227189
6094	354525	227140
6095	354594	227089
6096	354660	227036
6097	354730	226985
6098	354811	226942
6099	354889	226896
6100	354960	226846
6101	355019	226788
6102	355077	226730
6103	355137	226673
6104	355210	226624
6105	355268	226566
6106	355323	226506
6107	355379	226447
6108	355429	226383
6109	355501	226334
6110	355573	226284
6111	355646	226236
6112	355716	226185
6113	355773	226126
6114	355821	226061
6115	355872	225998
6116	355920	225933
6117	355989	225882
6118	356047	225824
6119	356096	225760
6120	356148	225698
6121	356205	225639
6122	356263	225581
6123	356320	225522
6124	356376	225462
6125	356432	225403
6126	356492	225346
6127	356545	225284
6128	356600	225224
6129	356652	225162
6130	356728	225115
6131	356788	225058
6132	356851	225003
6133	356918	224950
6134	356977	224892
6135	357030	224831
6136	357091	224775
6137	357159	224723
6138	357215	224663
6139	357275	224606
6140	357330	224546
6141	357388	224488
6142	357448	224430
6143	357510	224374
6144	357568	224316
6145	357626	224258
6146	357687	224202
6147	357758	224151
6148	357825	224099
6149	357955	224085
6150	358023	224034
6151	358073	223970
6152	358129	223910
6153	358195	223857
6154	358245	223794
6155	358294	223730
6156	358343	223666
6157	358390	223601
6158	358449	223543
6159	358516	223490
6160	358584	223438
6161	358649	223384
6162	358713	223330
6163	358760	223265
6164	358816	223205
6165	358881	223151
6166	358929	223086
6167	358983	223026
6168	359046	222970
6169	359104	222912
6170	359166	222856
6171	359224	222798
6172	359279	222738
6173	359334	222678
6174	359386	222615
6175	359456	222564
6176	359513	222506
6177	359569	222446
6178	359625	222386
6179	359677	222324
6180	359731	222264
6181	359784	222202
6182	359839	222142
6183	359896	222083
6184	359949	222022
6185	360010	221965
6186	360066	221906
6187	360131	221852
6188	360191	221795
6189	360253	221739
6190	360327	221690
6191	360384	221631
6192	360444	221574
6193	360503	221517
6194	360564	221460
6195	360623	221402
6196	360690	221350
6197	360757	221296
6198	360835	221250
6199	360893	221192
6200	360943	221129
6201	360995	221067
6202	361053	221009
6203	361121	220957
6204	361169	220892
6205	361218	220828
6206	361268	220765
6207	361321	220703
6208	361369	220639
6209	361420	220576
6210	361470	220513
6211	361533	220458
6212	361586	220397
6213	361648	220341
6214	361718	220290
6215	361794	220243
6216	361852	220184
6217	361899	220119
6218	361960	220063
6219	362026	220009
6220	362075	219945
6221	362164	219906
6222	362249	219864
6223	362310	219807
6224	362364	219747
6225	362418	219686
6226	362481	219631
6227	362538	219572
6228	362590	219510
6229	362642	219448
6230	362698	219388
6231	362773	219340
6232	362833	219283
6233	362885	219221
6234	362942	219162
6235	362997	219102
6236	363055	219044
6237	363120	218989
6238	363179	218932
6239	363240	218875
6240	363296	218815
6241	363351	218756
6242	363408	218697
6243	363472	218642
6244	363534	218586
6245	363589	218526
6246	363652	218470
6247	363717	218416
6248	363786	218365
6249	363849	218309
6250	363915	218256
6251	363964	218192
6252	364012	218127
6253	364062	218065
6254	364128	218011
6255	364183	217951
6256	364231	217887
6257	364280	217823
6258	364332	217761
6259	364403	217710
6260	364477	217661
6261	364550	217612
6262	364607	217553
6263	364661	217492
6264	364724	217437
6265	364785	217380
6266	364833	217316
6267	364881	217252
6268	364945	217197
6269	365001	217138
6270	365058	217079
6271	365123	217024
6272	365177	216964
6273	365232	216904
6274	365283	216841
6275	365339	216782
6276	365397	216723
6277	365456	216666
6278	365513	216606
6279	365567	216546
6280	365629	216490
6281	365684	216430
6282	365737	216368
6283	365796	216311
6284	365850	216250
6285	365903	216189
6286	365951	216124
6287	366006	216064
6288	366075	216012
6289	366131	215953
6290	366188	215894
6291	366244	215835
6292	366303	215777
6293	366415	215750
6294	366497	215706
6295	366557	215649
6296	366614	215590
6297	366669	215530
6298	366741	215479
6299	366813	215430
6300	366877	215375
6301	366930	215314
6302	366977	215249
6303	367034	215190
6304	367108	215141
6305	367160	215079
6306	367211	215017
6307	367261	214953
6308	367316	214894
6309	367363	214828
6310	367425	214772
6311	367492	214720
6312	367568	214672
6313	367636	214619
6314	367686	214556
6315	367740	214495
6316	367805	214441
6317	367861	214381
6318	367908	214317
6319	367958	214254
6320	368022	214199
6321	368077	214139
6322	368131	214078
6323	368187	214019
6324	368241	213958
6325	368296	213898
6326	368348	213836
6327	368396	213772
6328	368455	213714
6329	368511	213655
6330	368572	213598
6331	368625	213537
6332	368678	213476
6333	368749	213425
6334	368800	213362
6335	368852	213301
6336	368906	213240
6337	368963	213181
6338	369018	213121
6339	369078	213064
6340	369137	213006
6341	369199	212950
6342	369259	212893
6343	369319	212835
6344	369381	212779
6345	369441	212723
6346	369499	212664
6347	369557	212605
6348	369616	212548
6349	369683	212495
6350	369749	212441
6351	369815	212387
6352	369886	212336
6353	369937	212274
6354	369986	212211
6355	370050	212156
6356	370109	212098
6357	370162	212037
6358	370210	211973
6359	370259	211909
6360	370307	211845
6361	370357	211782
6362	370419	211726
6363	370481	211670
6364	370555	211621
6365	370658	211588
6366	370736	211541
6367	370802	211488
6368	370863	211431
6369	370915	211369
6370	370967	211307
6371	371028	211251
6372	371084	211191
6373	371142	211133
6374	371207	211078
6375	371264	211019
6376	371318	210959
6377	371375	210900
6378	371436	210843
6379	371488	210781
6380	371545	210722
6381	371596	210660
6382	371653	210601
6383	371707	210541
6384	371761	210480
6385	371814	210419
6386	371871	210360
6387	371922	210298
6388	371977	210237
6389	372036	210180
6390	372099	210124
6391	372159	210067
6392	372215	210007
6393	372274	209950
6394	372342	209897
6395	372403	209840
6396	372458	209780
6397	372518	209723
6398	372576	209665
6399	372639	209609
6400	372709	209558
6401	372783	209508
6402	372846	209453
6403	372901	209393
6404	372949	209329
6405	373012	209273
6406	373083	209222
6407	373131	209158
6408	373183	209096
6409	373232	209033
6410	373286	208972
6411	373343	208913
6412	373410	208860
6413	373495	208817
6414	373566	208766
6415	373622	208706
6416	373679	208647
6417	373759	208601
6418	373814	208541
6419	373867	208480
6420	373930	208425
6421	373998	208372
6422	374053	208312
6423	374110	208253
6424	374167	208194
6425	374225	208136
6426	374282	208077
6427	374342	208019
6428	374403	207962
6429	374459	207903
6430	374512	207842
6431	374565	207781
6432	374619	207720
6433	374671	207659
6434	374739	207606
6435	374790	207544
6436	374845	207484
6437	374897	207422
6438	374953	207362
6439	375059	207330
6440	375150	207291
6441	375250	207255
6442	375313	207199
6443	375374	207143
6444	375444	207091
6445	375502	207033
6446	375560	206974
6447	375624	206919
6448	375695	206868
6449	375762	206814
6450	375831	206762
6451	375899	206709
6452	375949	206647
6453	375996	206582
6454	376064	206529
6455	376122	206471
6456	376170	206407
6457	376220	206344
6458	376278	206286
6459	376345	206232
6460	376417	206182
6461	376486	206129
6462	376547	206072
6463	376595	206008
6464	376661	205954
6465	376726	205900
6466	376778	205838
6467	376830	205776
6468	376887	205718
6469	376945	205659
6470	376999	205598
6471	377068	205546
6472	377121	205485
6473	377173	205423
6474	377232	205366
6475	377288	205306
6476	377342	205246
6477	377400	205187
6478	377452	205125
6479	377511	205067
6480	377562	205005
6481	377622	204948
6482	377675	204887
6483	377728	204826
6484	377779	204764
6485	377828	204700
6486	377883	204640
6487	377943	204583
6488	378013	204531
6489	378076	204475
6490	378144	204422
6491	378198	204362
6492	378253	204302
6493	378312	204244
6494	378371	204186
6495	378432	204130
6496	378488	204070
6497	378545	204011
6498	378614	203958
6499	378682	203906
6500	378753	203854
6501	378807	203794
6502	378861	203733
6503	378911	203670
6504	378973	203614
6505	379033	203556
6506	379081	203493
6507	379133	203431
6508	379184	203369
6509	379232	203305
6510	379288	203246
6511	379405	203219
6512	379494	203177
6513	379567	203127
6514	379630	203071
6515	379678	203008
6516	379728	202945
6517	379796	202892
6518	379849	202831
6519	379898	202768
6520	379948	202705
6521	380010	202649
6522	380072	202592
6523	380124	202531
6524	380183	202473
6525	380234	202411
6526	380290	202351
6527	380345	202291
6528	380404	202233
6529	380475	202182
6530	380527	202120
6531	380581	202060
6532	380639	202001
6533	380699	201944
6534	380758	201886
6535	380814	201826
6536	380869	201766
6537	380925	201707
6538	380983	201649
6539	381041	201590
6540	381097	201531
6541	381164	201477
6542	381221	201418
6543	381277	201359
6544	381333	201299
6545	381394	201243
6546	381452	201184
6547	381508	201124
6548	381576	201072
6549	381651	201022
6550	381722	200970
6551	381781	200912
6552	381836	200853
6553	381884	200789
6554	381941	200730
6555	382007	200676
6556	382058	200614
6557	382125	200560
6558	382191	200506
6559	382267	200457
6560	382336	200404
6561	382399	200348
6562	382466	200295
6563	382519	200234
6564	382581	200177
6565	382641	200120
6566	382690	200057
6567	382738	199993
6568	382807	199940
6569	382864	199881
6570	382917	199820
6571	382974	199761
6572	383028	199701
6573	383079	199639
6574	383135	199580
6575	383191	199520
6576	383253	199464
6577	383306	199403
6578	383365	199345
6579	383421	199285
6580	383481	199228
6581	383559	199180
6582	383655	199141
6583	383721	199087
6584	383770	199024
6585	383819	198961
6586	383874	198901
6587	383944	198849
6588	384004	198792
6589	384058	198731
6590	384126	198677
6591	384181	198618
6592	384239	198559
6593	384294	198499
6594	384358	198444
6595	384420	198388
6596	384473	198327
6597	384534	198270
6598	384607	198219
6599	384681	198169
