iter	RMSE
3222	32343.29103
3223	32340.74062
3224	32339.35728
3225	32337.09349
3226	32335.08244
3227	32332.64812
3228	32330.48032
3229	32329.0889
3230	32326.69475
3231	32323.29939
3232	32321.53982
3233	32318.75211
3234	32316.8505
3235	32312.96132
3236	32310.93559
3237	32307.4726
3238	32306.56673
3239	32305.11173
3240	32303.33292
3241	32296.75397
3242	32295.93962
3243	32293.11111
3244	32290.98281
3245	32288.66628
3246	32286.24123
3247	32284.55712
3248	32277.47136
3249	32276.28268
3250	32273.86384
3251	32269.91066
3252	32268.14717
3253	32267.27806
3254	32265.9841
3255	32263.74904
3256	32257.70246
3257	32255.09865
3258	32251.93972
3259	32246.14443
3260	32244.42186
3261	32243.61134
3262	32240.18566
3263	32238.75556
3264	32235.33441
3265	32232.26933
3266	32229.165
3267	32227.493
3268	32225.46728
3269	32224.49032
3270	32222.57508
3271	32219.44782
3272	32217.15403
3273	32214.13043
3274	32212.85119
3275	32211.17025
3276	32208.93343
3277	32207.14323
3278	32204.64282
3279	32203.73442
3280	32202.21119
3281	32201.21261
3282	32197.77727
3283	32195.72266
3284	32190.88229
3285	32188.60542
3286	32186.8852
3287	32185.41628
3288	32183.81792
3289	32181.5538
3290	32179.95423
3291	32177.9498
3292	32176.32681
3293	32174.10367
3294	32172.80801
3295	32171.65747
3296	32170.40724
3297	32167.46723
3298	32165.97351
3299	32164.88718
3300	32162.00516
3301	32160.56655
3302	32151.57244
3303	32149.92393
3304	32147.60724
3305	32146.71133
3306	32142.55124
3307	32140.88422
3308	32136.08094
3309	32134.38896
3310	32121.43604
3311	32120.5284
3312	32119.55926
3313	32118.18279
3314	32116.43612
3315	32114.01381
3316	32111.88543
3317	32107.90768
3318	32105.12775
3319	32102.53581
3320	32099.82644
3321	32098.0872
3322	32097.21942
3323	32093.35741
3324	32091.7479
3325	32089.51218
3326	32086.59305
3327	32085.16225
3328	32078.9852
3329	32076.75935
3330	32075.57374
3331	32068.88198
3332	32066.09871
3333	32065.37989
3334	32060.18192
3335	32057.24072
3336	32055.79017
3337	32054.8122
3338	32053.02754
3339	32051.60487
3340	32043.617
3341	32039.77167
3342	32034.76577
3343	32033.39827
3344	32027.11662
3345	32024.26924
3346	32022.15104
3347	32020.93969
3348	32017.10888
3349	32013.68561
3350	32012.25359
3351	32009.86562
3352	32005.16587
3353	32001.34045
3354	31999.47308
3355	31998.42945
3356	31996.4467
3357	31992.07765
3358	31990.07537
3359	31986.30184
3360	31985.13253
3361	31984.16695
3362	31982.30366
3363	31981.15327
3364	31980.14525
3365	31978.94428
3366	31977.2118
3367	31974.62415
3368	31972.58975
3369	31968.29668
3370	31966.62367
3371	31964.16092
3372	31962.90056
3373	31960.32465
3374	31959.24333
3375	31955.92868
3376	31952.93574
3377	31950.30106
3378	31949.42527
3379	31947.67704
3380	31944.01216
3381	31943.09925
3382	31940.99815
3383	31940.17193
3384	31938.91488
3385	31937.87386
3386	31936.25206
3387	31933.29238
3388	31931.58325
3389	31929.0181
3390	31921.83941
3391	31919.83993
3392	31918.04451
3393	31916.37499
3394	31910.93599
3395	31906.96154
3396	31905.58968
3397	31901.37934
3398	31900.42641
3399	31899.48213
3400	31896.79059
3401	31895.41754
3402	31889.99656
3403	31888.16539
3404	31884.90892
3405	31883.96222
3406	31882.94755
3407	31880.25749
3408	31876.79245
3409	31875.27374
3410	31871.59532
3411	31870.72203
3412	31868.98269
3413	31867.32836
3414	31864.35402
3415	31859.67883
3416	31855.23642
3417	31853.24134
3418	31846.38155
3419	31841.81144
3420	31840.91309
3421	31838.09003
3422	31835.99338
3423	31834.81583
3424	31832.38262
3425	31830.04634
3426	31828.92391
3427	31822.34051
3428	31814.99429
3429	31812.69876
3430	31810.13857
3431	31808.26383
3432	31806.65649
3433	31803.63928
3434	31802.16762
3435	31798.33824
3436	31796.07151
3437	31795.11479
3438	31792.81371
3439	31790.68369
3440	31787.53645
3441	31786.16517
3442	31783.83195
3443	31782.06114
3444	31778.98658
3445	31778.19849
3446	31777.34944
3447	31767.88116
3448	31763.77518
3449	31762.45661
3450	31760.29744
3451	31758.42273
3452	31755.11552
3453	31750.5618
3454	31748.04412
3455	31745.96794
3456	31744.28757
3457	31741.86392
3458	31740.67751
3459	31737.07745
3460	31734.80937
3461	31731.25956
3462	31730.58894
3463	31728.68865
3464	31727.37333
3465	31725.28554
3466	31723.58457
3467	31720.31233
3468	31719.46281
3469	31718.27976
3470	31717.05122
3471	31716.07682
3472	31713.71348
3473	31712.79542
3474	31711.02941
3475	31709.84998
3476	31708.76854
3477	31704.37489
3478	31701.83215
3479	31698.61654
3480	31697.79223
3481	31695.98906
3482	31694.04727
3483	31690.07455
3484	31686.47032
3485	31683.36844
3486	31682.21584
3487	31677.42851
3488	31676.04484
3489	31672.50427
3490	31669.27584
3491	31666.83088
3492	31664.37892
3493	31659.58757
3494	31657.62555
3495	31656.16693
3496	31651.63069
3497	31649.10573
3498	31647.11937
3499	31643.04816
3500	31641.18385
3501	31638.29081
3502	31634.96902
3503	31633.43506
3504	31630.95611
3505	31627.83122
3506	31625.58642
3507	31623.78828
3508	31621.62468
3509	31619.99473
3510	31618.6299
3511	31617.62688
3512	31616.73965
3513	31615.70571
3514	31614.46336
3515	31613.6128
3516	31611.86587
3517	31610.34546
3518	31603.95864
3519	31603.03516
3520	31602.20122
3521	31601.15211
3522	31597.02052
3523	31595.89283
3524	31593.42149
3525	31589.9937
3526	31583.90288
3527	31582.26694
3528	31578.96266
3529	31577.6101
3530	31575.88734
3531	31574.98849
3532	31572.80326
3533	31571.81409
3534	31568.70838
3535	31567.73516
3536	31565.80781
3537	31564.7539
3538	31562.51599
3539	31560.94123
3540	31557.306
3541	31552.72045
3542	31550.48849
3543	31549.78047
3544	31548.44694
3545	31547.20071
3546	31545.1409
3547	31540.2036
3548	31536.80047
3549	31535.58038
3550	31532.71904
3551	31526.83658
3552	31524.75053
3553	31522.94453
3554	31520.44356
3555	31519.07755
3556	31516.44698
3557	31515.10759
3558	31513.00606
3559	31511.39825
3560	31508.56755
3561	31506.96169
3562	31501.92894
3563	31500.37303
3564	31497.772
3565	31496.55143
3566	31494.31638
3567	31491.87417
3568	31488.07068
3569	31486.98091
3570	31485.9182
3571	31482.56152
3572	31479.94246
3573	31477.95406
3574	31476.2323
3575	31473.41614
3576	31472.33681
3577	31465.73127
3578	31463.92836
3579	31462.42183
3580	31461.34536
3581	31456.62811
3582	31450.48948
3583	31449.45596
3584	31446.77486
3585	31445.07062
3586	31440.62605
3587	31438.13236
3588	31435.68834
3589	31433.38927
3590	31432.61298
3591	31431.32121
3592	31430.13952
3593	31428.05866
3594	31427.16469
3595	31420.50031
3596	31417.75909
3597	31415.88179
3598	31414.33001
3599	31413.08576
3600	31411.95053
3601	31410.14079
3602	31409.12386
3603	31406.04927
3604	31402.29598
3605	31401.52686
3606	31398.58264
3607	31395.69364
3608	31393.0762
3609	31390.32222
3610	31389.39159
3611	31388.46166
3612	31387.25004
3613	31385.63302
3614	31383.58388
3615	31380.31419
3616	31375.19764
3617	31374.0049
3618	31371.72566
3619	31368.93647
3620	31363.94553
3621	31362.54031
3622	31359.49492
3623	31357.53515
3624	31356.55855
3625	31354.77132
3626	31348.15403
3627	31347.46166
3628	31343.75143
3629	31341.2229
3630	31339.33637
3631	31337.37195
3632	31335.83199
3633	31334.91733
3634	31333.63638
3635	31331.04356
3636	31328.36316
3637	31326.49792
3638	31325.26585
3639	31321.93006
3640	31319.59601
3641	31318.43684
3642	31317.22339
3643	31312.87943
3644	31312.17529
3645	31310.80257
3646	31308.13771
3647	31306.96698
3648	31302.88499
3649	31299.76053
3650	31298.39978
3651	31296.6631
3652	31292.44083
3653	31290.7419
3654	31289.23988
3655	31286.98528
3656	31285.65973
3657	31278.8946
3658	31277.85906
3659	31277.11854
3660	31275.73536
3661	31271.37793
3662	31269.85491
3663	31268.82208
3664	31267.60308
3665	31265.17889
3666	31258.95831
3667	31256.98423
3668	31255.38387
3669	31254.00672
3670	31252.05695
3671	31250.75483
3672	31249.73486
3673	31247.62583
3674	31246.76842
3675	31245.03498
3676	31242.39244
3677	31240.91198
3678	31238.40395
3679	31235.82736
3680	31233.07111
3681	31232.04889
3682	31230.49528
3683	31229.58775
3684	31224.53818
3685	31223.76004
3686	31221.67144
3687	31215.90085
3688	31211.53542
3689	31209.88305
3690	31207.91464
3691	31205.50393
3692	31202.35336
3693	31193.91872
3694	31192.67989
3695	31191.61318
3696	31189.48006
3697	31187.62577
3698	31182.87835
3699	31181.79553
3700	31180.07949
3701	31178.66564
3702	31176.97936
3703	31174.11474
3704	31173.25647
3705	31172.01917
3706	31171.2266
3707	31169.49842
3708	31166.96654
3709	31165.56846
3710	31162.29912
3711	31161.13687
3712	31158.14689
3713	31157.40812
3714	31152.5387
3715	31149.29029
3716	31142.32549
3717	31140.95662
3718	31140.0215
3719	31135.59817
3720	31134.9708
3721	31133.51919
3722	31132.8863
3723	31130.65556
3724	31128.38514
3725	31126.63752
3726	31122.13613
3727	31119.03161
3728	31118.0054
3729	31115.67678
3730	31114.47052
3731	31113.08569
3732	31112.0921
3733	31106.36963
3734	31096.38588
3735	31095.04623
3736	31092.98435
3737	31090.8386
3738	31083.35294
3739	31082.34755
3740	31081.38733
3741	31079.76405
3742	31078.45995
3743	31075.67021
3744	31073.93012
3745	31072.74323
3746	31070.63272
3747	31068.30404
3748	31065.27465
3749	31064.08719
3750	31059.09038
3751	31057.0063
3752	31054.64729
3753	31052.32051
3754	31048.72544
3755	31047.90038
3756	31047.06035
3757	31044.18443
3758	31042.9578
3759	31041.27047
3760	31039.15184
3761	31036.12974
3762	31035.52627
3763	31033.01713
3764	31031.57987
3765	31030.88274
3766	31027.65099
3767	31024.9864
3768	31024.00876
3769	31022.82602
3770	31021.64933
3771	31017.27182
3772	31016.71203
3773	31015.8287
3774	31014.9364
3775	31013.42256
3776	31011.06221
3777	31009.19438
3778	31007.50689
3779	31004.79435
3780	31003.58356
3781	30999.97009
3782	30995.72572
3783	30993.63575
3784	30992.3495
3785	30989.80402
3786	30986.58012
3787	30985.16975
3788	30982.05725
3789	30977.96262
3790	30974.40601
3791	30973.17434
3792	30971.00606
3793	30967.38654
3794	30963.75533
3795	30962.32063
3796	30959.19012
3797	30956.4949
3798	30954.88274
3799	30953.62558
3800	30949.04693
3801	30946.76795
3802	30943.79482
3803	30941.04051
3804	30939.45656
3805	30938.785
3806	30937.49768
3807	30933.98506
3808	30931.16579
3809	30926.78621
3810	30924.58569
3811	30921.74369
3812	30920.26072
3813	30917.2031
3814	30915.44191
3815	30914.69806
3816	30912.49746
3817	30911.52782
3818	30908.9236
3819	30902.72932
3820	30899.55559
3821	30897.31942
3822	30895.22317
3823	30893.89942
3824	30892.85495
3825	30888.63316
3826	30886.85846
3827	30882.23674
3828	30879.36171
3829	30873.61263
3830	30871.77396
3831	30869.04617
3832	30861.80322
3833	30861.09947
3834	30859.86653
3835	30858.82829
3836	30855.25696
3837	30853.56916
3838	30852.237
3839	30850.72233
3840	30849.61177
3841	30844.63018
3842	30842.05672
3843	30841.24292
3844	30836.04175
3845	30834.78482
3846	30832.41645
3847	30828.72137
3848	30826.48978
3849	30825.79146
3850	30820.34472
3851	30819.30049
3852	30814.59413
3853	30812.35369
3854	30811.53764
3855	30810.34361
3856	30807.08466
3857	30805.63967
3858	30804.88354
3859	30803.77729
3860	30800.31594
3861	30797.92254
3862	30795.8806
3863	30794.05805
3864	30793.15775
3865	30791.23178
3866	30789.29378
3867	30783.4367
3868	30781.37447
3869	30779.78766
3870	30778.0068
3871	30776.32519
3872	30775.03631
3873	30772.41794
3874	30766.94762
3875	30765.81866
3876	30763.82993
3877	30762.29709
3878	30760.80887
3879	30758.31431
3880	30756.36786
3881	30753.2907
3882	30749.2577
3883	30748.65789
3884	30746.87843
3885	30744.40602
3886	30742.9762
3887	30742.33377
3888	30740.09483
3889	30737.99954
3890	30736.67729
3891	30735.38017
3892	30731.42157
3893	30729.49747
3894	30724.65761
3895	30721.2188
3896	30719.38845
3897	30715.88929
3898	30713.34898
3899	30711.29162
3900	30710.68588
3901	30705.12741
3902	30703.35279
3903	30702.32272
3904	30699.05214
3905	30696.91761
3906	30694.45834
3907	30693.53923
3908	30692.45391
3909	30690.239
3910	30686.17833
3911	30684.33316
3912	30681.79657
3913	30678.4679
3914	30677.4684
3915	30676.41321
3916	30672.53944
3917	30668.5625
3918	30666.30441
3919	30663.81914
3920	30663.09173
3921	30662.39875
3922	30661.14928
3923	30659.60236
3924	30656.04366
3925	30649.37405
3926	30648.3982
3927	30646.37298
3928	30645.29708
3929	30641.53147
3930	30637.87911
3931	30636.72565
3932	30634.70207
3933	30633.20356
3934	30632.47922
3935	30628.66762
3936	30627.83138
3937	30624.73
3938	30622.60953
3939	30619.76282
3940	30617.87578
3941	30614.37821
3942	30611.90466
3943	30599.56563
3944	30598.55779
3945	30596.67268
3946	30595.11157
3947	30590.24856
3948	30588.98163
3949	30579.78613
3950	30578.7772
3951	30577.05899
3952	30573.94074
3953	30568.609
3954	30567.71097
3955	30566.90852
3956	30562.95624
3957	30561.77986
3958	30559.86813
3959	30557.35282
3960	30555.89521
3961	30553.34566
3962	30551.5378
3963	30550.03992
3964	30547.69898
3965	30545.55854
3966	30542.47071
3967	30540.43288
3968	30539.60995
3969	30534.95713
3970	30530.5769
3971	30528.04581
3972	30524.82341
3973	30523.44133
3974	30516.60527
3975	30513.33102
3976	30512.64549
3977	30511.32766
3978	30510.22374
3979	30508.98608
3980	30507.33906
3981	30503.86048
3982	30502.9215
3983	30501.67619
3984	30497.06677
3985	30494.84669
3986	30493.88081
3987	30491.7274
3988	30490.41038
3989	30489.11545
3990	30486.60283
3991	30483.07543
3992	30481.51217
3993	30480.62917
3994	30479.71119
3995	30478.88128
3996	30476.63537
3997	30474.78561
3998	30473.82923
3999	30472.46488
4000	30470.81944
4001	30468.62274
4002	30463.58561
4003	30462.1511
4004	30460.6807
4005	30459.50978
4006	30453.99277
4007	30452.94083
4008	30449.51146
4009	30448.66011
4010	30447.92398
4011	30446.50694
4012	30443.06886
4013	30441.60527
4014	30439.84097
4015	30437.08788
4016	30435.99264
4017	30435.05021
4018	30433.53475
4019	30430.05013
4020	30429.38765
4021	30421.55675
4022	30420.18658
4023	30418.3781
4024	30416.68321
4025	30415.14873
4026	30414.03532
4027	30410.16784
4028	30408.9155
4029	30407.37679
4030	30406.19479
4031	30402.7869
4032	30401.61764
4033	30400.56219
4034	30399.73818
4035	30397.96448
4036	30396.24379
4037	30395.09646
4038	30393.85903
4039	30386.53082
4040	30385.65783
4041	30383.85957
4042	30382.79347
4043	30381.06215
4044	30378.55257
4045	30376.80373
4046	30375.92713
4047	30373.14579
4048	30372.12272
4049	30371.51782
4050	30370.57096
4051	30369.56763
4052	30367.67476
4053	30366.25482
4054	30365.11804
4055	30363.10467
4056	30359.11234
4057	30357.25799
4058	30355.87194
4059	30347.35795
4060	30344.24895
4061	30343.36681
4062	30341.06914
4063	30340.16588
4064	30339.23506
4065	30336.73071
4066	30335.81837
4067	30334.52501
4068	30333.83956
4069	30332.01624
4070	30331.14331
4071	30330.21329
4072	30327.42484
4073	30324.53102
4074	30321.59101
4075	30320.82826
4076	30319.37272
4077	30315.69109
4078	30314.03706
4079	30311.50521
4080	30310.71732
4081	30308.55558
4082	30306.69393
4083	30306.1027
4084	30305.32643
4085	30304.06725
4086	30302.70378
4087	30301.68087
4088	30300.30272
4089	30298.80643
4090	30297.70382
4091	30296.96962
4092	30295.92768
4093	30295.28435
4094	30293.91325
4095	30287.86915
4096	30285.46504
4097	30282.72064
4098	30280.48791
4099	30277.10004
4100	30274.34274
4101	30271.24199
4102	30269.13857
4103	30267.25554
4104	30266.50533
4105	30263.11036
4106	30261.2103
4107	30259.68533
4108	30258.16299
4109	30256.17804
4110	30252.00866
4111	30250.49578
4112	30248.51477
4113	30247.59495
4114	30241.62096
4115	30239.81425
4116	30235.27585
4117	30231.07415
4118	30229.72261
4119	30228.3797
4120	30227.3514
4121	30224.80343
4122	30223.13537
4123	30221.99054
4124	30220.97966
4125	30216.56544
4126	30210.53598
4127	30209.74172
4128	30208.51791
4129	30206.48458
4130	30199.90497
4131	30196.77784
4132	30192.96774
4133	30191.25688
4134	30187.78076
4135	30184.94914
4136	30183.38225
4137	30182.42928
4138	30179.36329
4139	30178.13251
4140	30176.08047
4141	30174.14616
4142	30171.94655
4143	30169.70683
4144	30166.28857
4145	30164.98838
4146	30160.06915
4147	30153.36241
4148	30151.5709
4149	30150.08906
4150	30148.97211
4151	30148.10708
4152	30141.62997
4153	30135.67712
4154	30134.30403
4155	30133.56955
4156	30132.61393
4157	30131.34483
4158	30130.44525
4159	30128.18186
4160	30125.87535
4161	30124.5987
4162	30122.8143
4163	30119.65702
4164	30117.40691
4165	30111.96856
4166	30110.34212
4167	30109.56425
4168	30102.95577
4169	30101.46272
4170	30099.09812
4171	30096.90263
4172	30095.07589
4173	30093.27465
4174	30089.92872
4175	30086.60926
4176	30082.95325
4177	30081.80844
4178	30078.51974
4179	30076.9287
4180	30075.97433
4181	30072.20793
4182	30071.37636
4183	30067.38555
4184	30064.3951
4185	30063.12992
4186	30061.89857
4187	30058.86501
4188	30057.97375
4189	30056.66051
4190	30055.91743
4191	30054.4863
4192	30052.86319
4193	30051.90616
4194	30050.95523
4195	30048.96723
4196	30046.73561
4197	30045.15169
4198	30044.14434
4199	30043.37822
4200	30041.53199
4201	30039.95776
4202	30038.20198
4203	30033.26651
4204	30032.59958
4205	30030.97526
4206	30029.40934
4207	30028.58515
4208	30027.50965
4209	30026.6671
4210	30025.43652
4211	30024.10985
4212	30022.22134
4213	30021.24214
4214	30019.61842
4215	30018.8186
4216	30016.92212
4217	30013.83775
4218	30013.17587
4219	30008.7842
4220	30006.42504
4221	30004.91013
4222	30004.11669
4223	30002.78054
4224	30000.68885
4225	29998.52561
4226	29995.88983
4227	29995.04103
4228	29992.48338
4229	29990.7192
4230	29988.92952
4231	29988.10704
4232	29987.0174
4233	29986.08771
4234	29983.838
4235	29979.71223
4236	29976.11923
4237	29975.18328
4238	29974.42735
4239	29972.27164
4240	29970.54108
4241	29968.20315
4242	29967.52591
4243	29964.6322
4244	29963.21372
4245	29957.47733
4246	29955.75532
4247	29952.64312
4248	29952.00382
4249	29948.23875
4250	29947.18271
4251	29946.21449
4252	29943.71157
4253	29942.4105
4254	29940.90684
4255	29940.11908
4256	29939.50151
4257	29936.22148
4258	29934.80222
4259	29931.88845
4260	29931.01821
4261	29929.69315
4262	29928.13948
4263	29926.60642
4264	29925.70196
4265	29924.31161
4266	29923.31989
4267	29917.36299
4268	29916.50955
4269	29914.94038
4270	29910.49885
4271	29909.16637
4272	29907.28378
4273	29906.07788
4274	29904.72505
4275	29903.47875
4276	29900.68823
4277	29898.58977
4278	29895.03151
4279	29894.51058
4280	29893.27526
4281	29891.38864
4282	29889.68726
4283	29888.72728
4284	29887.7993
4285	29886.55161
4286	29885.74219
4287	29885.07686
4288	29879.98815
4289	29878.06087
4290	29877.29856
4291	29875.37532
4292	29871.5305
4293	29870.809
4294	29870.12424
4295	29868.7292
4296	29864.75383
4297	29862.41091
4298	29860.06636
4299	29854.83373
4300	29853.08881
4301	29852.25299
4302	29847.79152
4303	29847.00552
4304	29845.78861
4305	29844.08014
4306	29842.15025
4307	29840.27736
4308	29837.47505
4309	29833.30883
4310	29831.22321
4311	29830.1385
4312	29829.30023
4313	29828.62234
4314	29827.4722
4315	29825.14013
4316	29821.42117
4317	29820.59669
4318	29817.50905
4319	29813.82673
4320	29813.1054
4321	29810.73565
4322	29808.04646
4323	29805.91009
4324	29803.93124
4325	29802.82211
4326	29800.57139
4327	29798.27655
4328	29796.61952
4329	29795.36321
4330	29793.54686
4331	29791.89038
4332	29790.53791
4333	29789.82497
4334	29788.15957
4335	29786.68257
4336	29784.45871
4337	29782.62957
4338	29779.95483
4339	29779.3373
4340	29777.27225
4341	29775.87061
4342	29768.43083
4343	29766.71894
4344	29765.50425
4345	29764.07018
4346	29761.18755
4347	29760.15617
4348	29759.25444
4349	29757.63172
4350	29756.35375
4351	29755.73681
4352	29754.40336
4353	29752.07565
4354	29750.55036
4355	29749.39518
4356	29747.45781
4357	29746.62018
4358	29743.70861
4359	29742.8557
4360	29742.14181
4361	29739.71179
4362	29738.18704
4363	29736.48879
4364	29732.0565
4365	29730.69953
4366	29727.34985
4367	29725.48552
4368	29724.71043
4369	29723.09755
4370	29719.8192
4371	29718.6702
4372	29712.66794
4373	29711.72673
4374	29710.88066
4375	29708.33858
4376	29706.47432
4377	29703.87246
4378	29702.78236
4379	29700.4857
4380	29699.08184
4381	29696.99616
4382	29694.17229
4383	29693.07398
4384	29692.02959
4385	29690.68059
4386	29686.25485
4387	29685.63775
4388	29684.50685
4389	29683.30527
4390	29681.93001
4391	29679.98194
4392	29678.36689
4393	29676.08295
4394	29674.99758
4395	29672.06145
4396	29670.32002
4397	29668.75906
4398	29667.83653
4399	29661.79434
4400	29660.59973
4401	29658.20248
4402	29657.24386
4403	29655.74689
4404	29655.13353
4405	29651.37001
4406	29650.68136
4407	29647.72346
4408	29646.01695
4409	29643.03672
4410	29642.08229
4411	29640.33781
4412	29639.51329
4413	29637.61682
4414	29636.51632
4415	29632.05461
4416	29630.92264
4417	29630.11218
4418	29628.26722
4419	29625.12599
4420	29623.89245
4421	29623.21042
4422	29620.70808
4423	29617.20235
4424	29615.5531
4425	29613.02372
4426	29612.21906
4427	29610.61866
4428	29608.31654
4429	29606.5057
4430	29605.31227
4431	29602.42721
4432	29600.97452
4433	29599.94738
4434	29598.926
4435	29597.90909
4436	29596.78587
4437	29595.80962
4438	29594.18433
4439	29589.90052
4440	29589.10249
4441	29585.72559
4442	29584.0464
4443	29582.90301
4444	29581.1002
4445	29579.20326
4446	29576.80745
4447	29575.46387
4448	29574.42717
4449	29573.00754
4450	29571.91297
4451	29570.05961
4452	29568.3432
4453	29567.68014
4454	29566.11685
4455	29562.51026
4456	29559.29247
4457	29557.91028
4458	29556.33094
4459	29554.68822
4460	29552.72709
4461	29550.85045
4462	29550.05648
4463	29545.97455
4464	29543.0797
4465	29542.22356
4466	29541.13937
4467	29539.91147
4468	29535.81812
4469	29535.10151
4470	29534.38192
4471	29533.22146
4472	29531.33862
4473	29529.35265
4474	29528.74411
4475	29526.27811
4476	29525.09413
4477	29524.01197
4478	29523.06921
4479	29521.96174
4480	29520.57439
4481	29518.8464
4482	29516.78895
4483	29516.10272
4484	29514.48344
4485	29513.05284
4486	29511.05253
4487	29510.14866
4488	29508.72422
4489	29506.81533
4490	29506.04765
4491	29504.82874
4492	29504.02281
4493	29502.55911
4494	29497.20016
4495	29494.78269
4496	29492.61157
4497	29491.6312
4498	29490.54664
4499	29489.2265
4500	29488.3524
4501	29486.60345
4502	29485.7372
4503	29482.14763
4504	29481.25336
4505	29480.52766
4506	29479.63716
4507	29475.46832
4508	29472.69603
4509	29470.83506
4510	29468.40581
4511	29467.70755
4512	29465.94425
4513	29464.71689
4514	29463.0754
4515	29461.40177
4516	29458.70992
4517	29456.91992
4518	29456.11206
4519	29453.56547
4520	29451.81482
4521	29450.72218
4522	29450.14559
4523	29448.95211
4524	29447.20399
4525	29444.9552
4526	29443.8769
4527	29442.76223
4528	29440.84881
4529	29436.07441
4530	29433.21737
4531	29431.91017
4532	29430.75704
4533	29429.08419
4534	29427.37785
4535	29423.85823
4536	29420.47783
4537	29418.13334
4538	29417.31933
4539	29415.38766
4540	29412.57764
4541	29410.07107
4542	29409.41185
4543	29407.94419
4544	29403.80978
4545	29402.66378
4546	29399.44547
4547	29396.68043
4548	29396.12769
4549	29395.29724
4550	29393.44299
4551	29392.42606
4552	29391.70358
4553	29390.79099
4554	29389.12722
4555	29387.66831
4556	29384.97737
4557	29382.8841
4558	29380.36604
4559	29379.10658
4560	29378.13193
4561	29376.91103
4562	29375.08217
4563	29371.22883
4564	29369.95737
4565	29369.13996
4566	29367.56459
4567	29366.54378
4568	29365.88165
4569	29363.88154
4570	29361.86912
4571	29359.47282
4572	29358.29234
4573	29357.52185
4574	29354.83216
4575	29352.9817
4576	29341.8301
4577	29339.55555
4578	29336.59799
4579	29335.37467
4580	29332.36627
4581	29331.41895
4582	29329.47226
4583	29327.51984
4584	29324.28891
4585	29323.46296
4586	29322.59005
4587	29319.31611
4588	29318.4043
4589	29317.73527
4590	29316.07052
4591	29314.08139
4592	29310.4397
4593	29308.53517
4594	29303.66046
4595	29302.53083
4596	29301.90604
4597	29301.18416
4598	29298.97101
4599	29298.22474
4600	29295.27903
4601	29293.11017
4602	29290.81351
4603	29289.35289
4604	29287.47743
4605	29285.65897
4606	29282.39725
4607	29280.19863
4608	29279.44204
4609	29277.49262
4610	29276.17147
4611	29273.94417
4612	29272.85753
4613	29271.19895
4614	29270.06818
4615	29268.32204
4616	29265.83401
4617	29264.7938
4618	29263.28903
4619	29261.11285
4620	29260.19701
4621	29258.50054
4622	29256.23221
4623	29254.50374
4624	29253.99659
4625	29249.37657
4626	29247.80469
4627	29247.1344
4628	29245.34729
4629	29244.8387
4630	29243.64723
4631	29241.87706
4632	29240.4586
4633	29239.80485
4634	29237.18768
4635	29235.87546
4636	29233.68223
4637	29231.43202
4638	29230.6365
4639	29229.38072
4640	29227.00857
4641	29225.08619
4642	29223.45213
4643	29219.67449
4644	29216.24453
4645	29215.48964
4646	29214.16395
4647	29212.1567
4648	29210.79258
4649	29207.78678
4650	29203.94537
4651	29203.08281
4652	29200.88247
4653	29198.3626
4654	29197.42664
4655	29196.25571
4656	29195.66907
4657	29194.33212
4658	29193.43241
4659	29192.79343
4660	29191.76839
4661	29188.6016
4662	29186.66528
4663	29185.60354
4664	29183.92854
4665	29182.6876
4666	29180.48014
4667	29179.7527
4668	29178.76689
4669	29176.86833
4670	29171.60842
4671	29170.25952
4672	29165.83074
4673	29163.7708
4674	29161.95181
4675	29161.21342
4676	29159.7205
4677	29157.64558
4678	29156.00154
4679	29155.37431
4680	29154.88378
4681	29153.88687
4682	29151.0233
4683	29149.34869
4684	29148.09035
4685	29146.70149
4686	29144.93016
4687	29142.95081
4688	29142.20593
4689	29135.91904
4690	29134.66811
4691	29133.66574
4692	29132.17427
4693	29129.02611
4694	29127.76111
4695	29127.08135
4696	29126.13757
4697	29123.99749
4698	29123.24321
4699	29117.22184
4700	29115.9511
4701	29115.07394
4702	29110.52728
4703	29106.25207
4704	29104.39213
4705	29102.06935
4706	29099.26218
4707	29098.22989
4708	29096.77432
4709	29095.71029
4710	29092.04713
4711	29090.83587
4712	29089.97039
4713	29088.18243
4714	29086.88794
4715	29083.44169
4716	29081.84142
4717	29077.46259
4718	29066.8791
4719	29065.71925
4720	29063.73167
4721	29060.76037
4722	29058.37577
4723	29057.81294
4724	29051.99624
4725	29050.79565
4726	29046.24587
4727	29045.57587
4728	29044.86855
4729	29039.56941
4730	29038.12693
4731	29036.43482
4732	29034.38901
4733	29033.19942
4734	29030.39827
4735	29024.28375
4736	29022.19516
4737	29021.04175
4738	29019.36389
4739	29014.94285
4740	29010.87695
4741	29009.38541
4742	29006.9413
4743	29005.27957
4744	29003.95232
4745	29002.47248
4746	28999.39907
4747	28997.54188
4748	28995.6272
4749	28994.87232
4750	28993.9622
4751	28993.22527
4752	28990.76715
4753	28988.84262
4754	28988.08622
4755	28987.5978
4756	28982.69163
4757	28980.54548
4758	28979.25901
4759	28977.66677
4760	28975.29957
4761	28973.45327
4762	28972.16135
4763	28971.01703
4764	28968.29444
4765	28965.87353
4766	28964.89032
4767	28957.06263
4768	28955.53768
4769	28954.75514
4770	28952.66699
4771	28949.95626
4772	28949.20968
4773	28948.2856
4774	28946.36475
4775	28945.65592
4776	28942.74273
4777	28941.37374
